rank,content_id,baseline_score,reason_code,action,impressions_90d,ctr,avg_position
13628,content_bed8bc8b87a0,0.717664178781346,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",377,0.0,3.5
13629,content_f0cedf87e792,0.7176594571977206,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",993,0.1,18.7
13630,content_a56db821c344,0.7176566780773053,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",415,0.24,2.4
13631,content_ff4e8beb7145,0.7176472135238212,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",674,0.3,9.9
13632,content_678a41507108,0.7176187597896624,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",752,0.27,12.1
13633,content_8881aba1e852,0.7176175913561502,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",586,0.34,7.1
13634,content_9af2f8394d88,0.7176133741460153,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1300,0.15,22.7
13635,content_96fe3a4d7c5f,0.7175978045592816,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",480,0.0,7.6
13636,content_7e3eb045d667,0.7175908724339125,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",673,0.3,9.9
13637,content_be105f30181f,0.7175882440197113,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1023,0.2,18.1
13638,content_fac9e8c13f4c,0.7175880167796529,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",858,0.0,17.4
13639,content_2c2b1af1f18d,0.7175718093506462,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1042,0.96,9.8
13640,content_b5e108e2dff5,0.7175652515723554,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1117,0.27,18.8
13641,content_d161a9810f10,0.7175571985463947,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",491,0.0,8.0
13642,content_d54f809b260c,0.7175562386755087,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",945,0.63,11.9
13643,content_435b4c623a4c,0.7175375890113248,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",468,0.0,7.2
13644,content_149935d57c79,0.7175245929493755,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",764,0.65,8.1
13645,content_62010e71e9dc,0.7175179665877762,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",935,0.21,16.5
13646,content_08a8f1796cf4,0.7175066897215466,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1200,0.67,15.5
13647,content_3de6ff7e4a8d,0.7174982291221025,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",462,0.0,7.0
13648,content_454cc6654c6e,0.717497068737931,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",4364,0.0,44.9
13649,content_95e06f0741c4,0.717492597439172,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1954,0.1,30.2
13650,content_5d64fc00babd,0.7174743282627118,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",470,0.0,7.3
13651,content_896a19677baf,0.7174716725214603,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1171,0.0,22.7
13652,content_9c99214e6c59,0.7174476046703989,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",4577,0.02,45.5
13653,content_3ed73641fbe8,0.7174386107778977,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1176,1.11,10.2
13654,content_c244a3e5a8db,0.7174110324795189,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",834,0.0,17.0
13655,content_3fbab2102eb5,0.7174075906179708,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",718,0.28,11.3
13656,content_f43f7e2d9039,0.7174055151340328,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",458,0.22,4.4
13657,content_cb4ea193f007,0.7173917570428805,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",685,0.29,10.4
13658,content_1bdd911bbee7,0.717389400941746,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",900,0.22,15.8
13659,content_74729df2f763,0.7173884548785593,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1129,0.09,21.1
13660,content_075f30202343,0.7173822620756525,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",783,0.26,13.0
13661,content_74b18eefe321,0.7173578915653699,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1189,1.35,7.7
13662,content_6ff59596237d,0.7173486559969908,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",506,0.0,8.6
13663,content_42d12eda1f7f,0.7173261312476291,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",4258,0.12,43.2
13664,content_7c92e86bf407,0.7173195327655304,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1139,0.0,22.3
13665,content_d226c7287cf5,0.7172948362792082,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1282,0.08,23.4
13666,content_39ddc9753eb4,0.7172889947777068,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1364,1.61,7.1
13667,content_0723fc392f53,0.7172861829975431,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1138,0.0,22.3
13668,content_f1f37c77af18,0.7172805855495186,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",562,0.0,10.4
13669,content_cbf7445caa3a,0.7172700862320283,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",2168,0.14,31.6
13670,content_fa53b1771cb3,0.7172589361174916,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",520,0.0,9.1
13671,content_21e151269b9c,0.7172525252251974,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",2008,0.15,30.2
13672,content_dfc0f884345a,0.7172394702465528,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1651,0.3,25.2
13673,content_f552433bab3c,0.7172382351066919,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",337,0.0,1.8
13674,content_507818ce1cc5,0.7172382245415594,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1152,0.17,20.6
13675,content_f73a78acccc3,0.7172319951578238,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",579,0.69,3.1
13676,content_532d7a4e6b11,0.7172319935673594,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1621,0.37,24.1
13677,content_4f1bbacb887d,0.7172269608052926,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",678,0.29,10.3
13678,content_0b47dae0c7f9,0.7172148131782116,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1191,0.0,23.1
13679,content_91c762183258,0.717201108088841,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1571,0.06,27.1
13680,content_7222fdad0b89,0.7172007052492508,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",475,0.0,7.6
13681,content_e82045c66e20,0.7171894688282676,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",2482,0.08,34.6
13682,content_dc2091049b28,0.7171877507807807,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",3436,0.0,41.0
13683,content_13b542a34f97,0.7171802872080973,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",643,0.31,9.2
13684,content_0df366aed518,0.7171785707985552,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1090,0.09,20.6
13685,content_094930088da6,0.7171712516206681,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1496,0.2,24.7
13686,content_7dfbe7e91195,0.7171625179346857,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1277,0.0,24.3
13687,content_d8052cfaf8a4,0.7171478608022512,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",480,0.0,7.8
13688,content_9fdeb7a636e7,0.7171343208868495,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1646,0.67,21.0
13689,content_b1b612221caa,0.7171024047473704,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1075,0.09,20.4
13690,content_ef99c4abd9ab,0.7170937039336,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",3016,0.03,38.5
13691,content_dac6074ec8c1,0.7170909007005449,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",700,0.14,12.6
13692,content_1e100b79a0bd,0.7170824952552765,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",672,0.45,8.4
13693,content_010d3a6fd547,0.7170756995500613,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1297,0.15,22.9
13694,content_12219918477e,0.7170702659451125,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",772,0.26,12.9
13695,content_65b4d51fd2a7,0.7170694190836945,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",594,0.17,9.5
13696,content_afbc1b8a8342,0.7170693269857518,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1775,0.0,29.9
13697,content_fe4cc31ba330,0.7170538419491637,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",2097,0.24,30.0
13698,content_f3e0490c923e,0.7170482443818471,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",2235,0.0,33.8
13699,content_8d0a8cbf9d1e,0.7170447040573087,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",5090,0.0,47.7
13700,content_1c38d62e358d,0.7170406963468251,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",473,0.0,7.6
13701,content_4c44c401ac9a,0.7170007700791026,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",600,0.17,9.7
13702,content_11b6fc3f3c6e,0.716989192324452,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",422,0.0,5.7
13703,content_a52671f20358,0.7169838928999923,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",760,0.39,11.2
13704,content_dcdc94facfd0,0.7169729260541813,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1036,0.19,18.7
13705,content_f13ff1dd6aa4,0.716964840081705,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",706,0.14,12.8
13706,content_b78de1b026bd,0.716961192169997,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1438,0.07,25.6
13707,content_38eac7e19be0,0.7169608488885085,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",541,0.0,9.9
13708,content_191033e9f8ef,0.7169606067520223,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1145,0.26,19.6
13709,content_10537c63f996,0.7169538392550616,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",370,0.0,3.5
13710,content_602b15fbc2df,0.7169395121384354,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",874,0.0,18.0
13711,content_76a3a969d5ad,0.716934679709709,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",812,0.12,15.4
13712,content_b347ee0ce836,0.7169342000334653,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",483,0.0,8.0
13713,content_07c3f1044f6f,0.7169254036906234,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1070,0.09,20.4
13714,content_9de214703fa7,0.7169172818254043,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",948,0.21,17.0
13715,content_59b7653b71eb,0.7169121997254906,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",661,0.0,13.3
13716,content_e8752e4241c9,0.7168977843874103,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",482,0.21,5.6
13717,content_54d8f9de6ec2,0.7168924717715398,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",515,0.0,9.1
13718,content_751307cb3f64,0.7168880163512965,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1284,0.16,22.7
13719,content_d447a286b0ed,0.7168829294043538,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",705,0.0,14.4
13720,content_30c4de0d324d,0.7168753494532408,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",590,0.0,11.4
13721,content_f28659a55928,0.71685215064884,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",804,0.62,9.6
13722,content_51ca70ca6815,0.7168507902061758,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1519,0.2,25.1
13723,content_f1332ac40751,0.7168499514909401,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1125,0.0,22.3
13724,content_5e27752e101e,0.7168317740860011,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1200,0.67,15.8
13725,content_b26ac45aca5d,0.7168311578105933,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",2916,0.14,36.8
13726,content_94ce63490ffa,0.7168298460306204,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",484,0.21,5.7
13727,content_9198937f7cdd,0.7168248125895231,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",691,0.14,12.5
13728,content_dceee2226ccc,0.7168182721505665,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1258,0.0,24.2
13729,content_74d93e56c80d,0.7168167254881379,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",2924,0.03,38.1
13730,content_d56079274eaa,0.7168114778084037,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",493,0.0,8.4
13731,content_a268e1e77380,0.7168018833773219,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",714,0.56,8.3
13732,content_aa84b6db12ae,0.7167744642457372,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",532,0.0,9.7
13733,content_21500769e758,0.7167646862501468,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1023,0.1,19.6
13734,content_1257d3710fed,0.7167521392885434,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",524,0.19,7.3
13735,content_ee75b851f9e8,0.716750447962098,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",670,0.0,13.6
13736,content_970fc0c59c69,0.7167361119476555,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",694,0.0,14.2
13737,content_604b89f2b684,0.7167295475272575,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",827,0.12,15.8
13738,content_4f2533184943,0.7167290934206281,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1010,0.1,19.4
13739,content_279959931918,0.7167195783941283,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",681,0.29,10.6
13740,content_8a6164db8cda,0.7167146245184857,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",591,0.0,11.5
13741,content_b18a742c7bca,0.7167132828038247,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",563,0.36,6.6
13742,content_83784080ee4d,0.7166887051216666,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",842,0.36,13.4
13743,content_6501dc199c51,0.716687365397856,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1176,0.09,22.1
13744,content_90509007b432,0.7166866755411787,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1062,0.0,21.4
13745,content_9b58799c7221,0.7166852450567115,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1443,0.28,23.4
13746,content_bd823d21e6a4,0.7166755856035563,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",338,0.0,2.1
13747,content_ec97c4b1a05e,0.7166451490589067,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1398,0.79,17.1
13748,content_732b8ddb95a5,0.7166309828657532,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",668,0.45,8.5
13749,content_81e77bd6e4df,0.7166203414608999,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",696,0.0,14.3
13750,content_9834edb6b078,0.7166178215917592,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",593,0.0,11.6
13751,content_81da74cdd40a,0.7166069101946675,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",993,0.3,16.9
13752,content_6d937860a155,0.716556821547392,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",537,0.19,7.8
13753,content_5cc613c1dbb4,0.7165460685528271,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",1558,0.77,19.2
